1666.00;399.79
1667.00;399.56
1668.00;399.69
1669.00;399.79
1670.00;399.97
1671.00;400.18
1672.00;400.25
1673.00;400.38
1674.00;400.45
1675.00;400.73
1676.00;400.65
1677.00;400.63
1678.00;400.72
1679.00;400.60
1680.00;400.70
1681.00;400.60
1682.00;400.48
1683.00;400.59
1684.00;400.70
1685.00;400.58
1686.00;400.62
1687.00;400.63
1688.00;400.56
1689.00;400.59
1690.00;400.57
1691.00;400.51
1692.00;400.58
1693.00;400.54
1694.00;400.61
1695.00;400.45
1696.00;400.36
1697.00;400.27
1698.00;400.05
1699.00;400.18
1700.00;400.03
1701.00;400.06
1702.00;400.10
1703.00;400.10
1704.00;400.10
1705.00;400.08
1706.00;400.26
1707.00;400.41
1708.00;400.22
1709.00;400.16
1710.00;400.21
1711.00;400.17
1712.00;400.07
1713.00;400.29
1714.00;399.99
1715.00;400.26
1716.00;400.39
1717.00;400.45
1718.00;400.54
1719.00;400.70
1720.00;400.83
1721.00;400.75
1722.00;400.72
1723.00;400.68
1724.00;400.55
1725.00;400.46
1726.00;400.33
1727.00;400.30
1728.00;400.14
1729.00;400.16
1730.00;400.15
1731.00;400.09
1732.00;399.86
1733.00;399.99
1734.00;400.12
1735.00;400.13
1736.00;400.15
1737.00;400.28
1738.00;400.13
1739.00;400.37
1740.00;400.25
1741.00;400.20
1742.00;400.24
1743.00;400.01
1744.00;399.89
1745.00;399.83
1746.00;399.98
1747.00;400.17
1748.00;400.19
1749.00;400.24
1750.00;400.23
1751.00;400.24
1752.00;400.23
1753.00;400.28
1754.00;400.28
1755.00;400.24
1756.00;400.29
1757.00;400.36
1758.00;400.15
1759.00;400.00
1760.00;400.11
1761.00;400.05
1762.00;400.00
1763.00;399.96
1764.00;399.83
1765.00;399.71
1766.00;399.68
1767.00;399.52
1768.00;399.62
1769.00;399.56
1770.00;399.70
1771.00;399.55
1772.00;399.45
1773.00;399.46
1774.00;399.45
1775.00;399.35
1776.00;399.51
1777.00;399.50
1778.00;399.55
1779.00;399.54
1780.00;399.60
1781.00;399.56
1782.00;399.74
1783.00;400.09
1784.00;400.24
1785.00;400.13
1786.00;400.19
1787.00;400.18
1788.00;400.09
1789.00;400.17
1790.00;400.20
1791.00;400.26
1792.00;400.38
1793.00;400.63
1794.00;400.60
1795.00;400.67
1796.00;400.57
1797.00;400.54
1798.00;400.57
1799.00;400.62
1800.00;400.85
1801.00;400.74
1802.00;400.77
1803.00;400.69
1804.00;400.60
1805.00;400.50
1806.00;400.49
1807.00;400.33
1808.00;400.18
1809.00;400.12
1810.00;400.25
1811.00;400.37
1812.00;400.50
1813.00;400.55
1814.00;400.55
1815.00;400.54
1816.00;400.37
1817.00;400.39
1818.00;400.20
1819.00;400.40
1820.00;400.30
1821.00;400.32
1822.00;400.30
1823.00;400.39
1824.00;400.40
1825.00;400.25
1826.00;400.17
1827.00;400.16
1828.00;400.15
1829.00;400.08
1830.00;400.37
1831.00;400.42
1832.00;400.48
1833.00;400.46
1834.00;400.26
1835.00;400.06
1836.00;399.84
1837.00;399.67
1838.00;399.71
1839.00;399.64
1840.00;399.62
1841.00;399.69
1842.00;399.58
1843.00;399.75
1844.00;399.63
1845.00;399.67
1846.00;399.82
1847.00;399.89
1848.00;399.76
1849.00;399.69
1850.00;399.67
1851.00;399.83
1852.00;399.72
1853.00;399.81
1854.00;400.04
1855.00;399.83
1856.00;399.66
1857.00;399.70
1858.00;399.72
1859.00;400.01
1860.00;400.10
1861.00;400.25
1862.00;400.10
1863.00;400.27
1864.00;400.33
1865.00;400.31
1866.00;400.45
1867.00;400.44
1868.00;400.33
1869.00;400.27
1870.00;400.16
1871.00;400.00
1872.00;399.90
1873.00;399.92
1874.00;399.88
1875.00;399.88
1876.00;399.89
1877.00;399.95
1878.00;399.93
1879.00;399.79
1880.00;399.93
1881.00;400.13
1882.00;400.18
1883.00;400.17
1884.00;400.07
1885.00;400.05
1886.00;399.95
1887.00;400.07
1888.00;399.96
1889.00;399.81
1890.00;399.87
1891.00;399.76
1892.00;399.84
1893.00;399.85
1894.00;399.62
1895.00;399.60
1896.00;399.63
1897.00;399.72
1898.00;399.82
1899.00;399.93
1900.00;400.01
1901.00;400.03
1902.00;400.03
1903.00;400.09
1904.00;399.96
1905.00;399.81
1906.00;399.66
1907.00;399.40
1908.00;399.43
1909.00;399.33
1910.00;399.45
1911.00;399.60
1912.00;399.56
1913.00;399.60
1914.00;399.83
1915.00;399.75
1916.00;399.99
1917.00;400.05
1918.00;400.04
1919.00;400.41
1920.00;400.44
1921.00;400.44
1922.00;400.33
1923.00;400.26
1924.00;400.38
1925.00;400.42
1926.00;400.31
1927.00;400.17
1928.00;400.24
1929.00;400.38
1930.00;400.59
1931.00;400.61
1932.00;400.77
1933.00;400.79
1934.00;400.91
1935.00;401.03
1936.00;400.85
1937.00;400.87
1938.00;400.84
1939.00;400.83
1940.00;400.98
1941.00;400.74
1942.00;400.68
1943.00;400.60
1944.00;400.55
1945.00;400.71
1946.00;400.74
1947.00;400.75
1948.00;400.73
1949.00;400.54
1950.00;400.55
1951.00;400.52
1952.00;400.54
1953.00;400.40
1954.00;400.28
1955.00;400.07
1956.00;400.12
1957.00;399.94
1958.00;399.87
1959.00;399.76
1960.00;399.66
1961.00;399.79
1962.00;399.89
1963.00;399.94
1964.00;399.83
1965.00;399.63
1966.00;399.69
1967.00;399.68
1968.00;399.70
1969.00;399.59
1970.00;399.56
1971.00;399.43
1972.00;399.35
1973.00;399.44
1974.00;399.66
1975.00;399.56
1976.00;399.60
1977.00;399.72
1978.00;399.71
1979.00;399.93
1980.00;399.92
1981.00;399.96
1982.00;399.99
1983.00;399.93
1984.00;400.13
1985.00;399.99
1986.00;399.98
1987.00;400.12
1988.00;399.92
1989.00;399.93
1990.00;400.08
1991.00;400.08
1992.00;400.05
1993.00;400.16
1994.00;400.12
1995.00;400.01
1996.00;400.24
1997.00;400.29
1998.00;400.28
1999.00;400.09
2000.00;400.09
